Age,Gender,Sport,WatchTime,PreviousClicks,Device,AdCategory
24,F,Football,167,17,Mobile,Gaming
48,M,Football,6,9,Laptop,Travel
21,F,Football,180,20,Mobile,Gaming
49,F,Football,11,15,Mobile,Travel
49,F,Football,83,6,Mobile,Travel
45,F,Cricket,50,8,Laptop,Food
58,F,Football,117,2,Laptop,Sports
45,M,Football,14,12,TV,Travel
40,M,Cricket,109,18,Laptop,Food
22,M,Football,59,0,Mobile,Travel
60,M,Football,131,4,TV,Sports
53,M,Cricket,174,8,Mobile,Food
50,M,Cricket,70,7,TV,Food
57,F,Cricket,67,13,Mobile,Food
55,F,Football,54,20,Mobile,Travel
35,F,Cricket,72,9,Laptop,Food
51,F,Football,97,8,Mobile,Travel
44,M,Football,64,7,Laptop,Travel
39,M,Cricket,50,1,Mobile,Food
51,F,Cricket,62,0,Laptop,Food
38,M,Cricket,98,3,Laptop,Food
42,M,Football,39,6,Laptop,Travel
24,F,Football,12,11,Mobile,Gaming
31,F,Cricket,47,7,TV,Food
45,M,Cricket,79,0,TV,Food
28,F,Cricket,62,0,Laptop,Travel
50,F,Cricket,114,2,TV,Food
49,M,Cricket,95,3,TV,Food
59,M,Football,178,3,Laptop,Sports
41,F,Cricket,116,5,Laptop,Food
40,M,Cricket,167,18,TV,Food
60,M,Football,168,10,TV,Sports
43,F,Cricket,122,4,TV,Food
25,F,Football,89,8,Mobile,Travel
53,M,Football,52,17,Laptop,Travel
55,M,Football,9,4,Mobile,Travel
48,M,Football,132,18,TV,Sports
33,M,Cricket,79,20,TV,Food
39,M,Football,142,13,TV,Sports
46,M,Cricket,78,19,TV,Food
51,F,Football,141,20,TV,Sports
58,M,Cricket,32,17,Mobile,Food
41,M,Cricket,41,20,Laptop,Food
55,M,Cricket,67,17,Laptop,Food
34,M,Football,102,3,TV,Sports
60,F,Football,86,7,TV,Travel
44,M,Cricket,91,1,TV,Food
30,M,Football,6,4,TV,Travel
54,F,Football,73,2,TV,Travel
18,F,Cricket,115,2,TV,Sports
26,M,Cricket,173,15,Mobile,Sports
37,F,Football,68,3,Mobile,Travel
56,F,Football,156,17,Mobile,Sports
60,M,Cricket,144,10,Laptop,Food
48,F,Football,40,8,TV,Travel
58,F,Cricket,118,10,Laptop,Food
21,M,Cricket,31,13,TV,Gaming
36,M,Football,22,20,TV,Travel
37,F,Cricket,130,19,TV,Food
51,F,Cricket,100,16,Laptop,Food
57,F,Cricket,45,8,Laptop,Food
50,F,Football,175,8,Mobile,Sports
18,F,Football,158,0,TV,Sports
39,F,Football,124,2,TV,Sports
19,F,Football,123,7,TV,Sports
19,F,Football,59,1,TV,Travel
51,M,Cricket,136,2,Laptop,Food
57,M,Football,101,18,Mobile,Sports
21,M,Football,63,3,Mobile,Travel
37,F,Football,51,20,Laptop,Travel
29,M,Football,35,15,Laptop,Travel
44,M,Football,50,18,TV,Travel
32,F,Football,177,5,Laptop,Sports
43,F,Cricket,162,10,Mobile,Food
56,F,Football,95,13,Mobile,Travel
48,M,Cricket,37,18,TV,Food
18,M,Football,84,3,TV,Travel
36,M,Cricket,26,17,TV,Food
38,M,Football,36,6,TV,Travel
20,M,Cricket,25,10,Laptop,Gaming
45,M,Cricket,75,16,Laptop,Food
27,M,Football,23,0,Mobile,Travel
48,F,Cricket,177,6,Mobile,Food
40,M,Cricket,35,1,TV,Food
45,F,Cricket,92,10,TV,Food
23,F,Cricket,130,20,Mobile,Gaming
59,F,Football,97,8,Mobile,Travel
54,M,Football,33,13,Mobile,Travel
54,F,Football,36,19,Laptop,Travel
52,F,Cricket,29,17,TV,Food
36,M,Football,152,19,TV,Sports
52,F,Football,44,16,Mobile,Travel
57,M,Cricket,6,6,Laptop,Food
34,M,Cricket,94,18,Mobile,Food
44,F,Cricket,11,10,Laptop,Food
50,F,Cricket,94,9,TV,Food
58,M,Football,121,0,TV,Sports
29,M,Cricket,57,9,Mobile,Travel
60,F,Cricket,174,12,Laptop,Food
57,F,Football,120,0,Laptop,Sports
44,M,Football,155,20,Laptop,Sports
18,M,Cricket,21,9,Laptop,Gaming
50,F,Cricket,27,19,Mobile,Food
55,M,Cricket,19,14,Laptop,Food
28,F,Cricket,145,2,Mobile,Sports
39,M,Cricket,70,4,Laptop,Food
40,F,Cricket,151,9,TV,Food
26,F,Football,157,16,Mobile,Sports
38,F,Cricket,27,1,Mobile,Food
50,M,Football,96,11,Laptop,Travel
60,F,Football,13,9,Mobile,Travel
32,M,Cricket,157,13,Laptop,Food
46,M,Football,11,20,Laptop,Travel
42,F,Football,178,7,Laptop,Sports
43,F,Cricket,21,4,Laptop,Food
46,M,Football,117,4,Laptop,Sports
49,M,Cricket,82,19,Laptop,Food
28,F,Cricket,163,18,Mobile,Sports
28,F,Cricket,149,18,Laptop,Sports
46,F,Cricket,47,15,TV,Food
22,M,Football,96,8,Laptop,Travel
48,F,Cricket,160,11,TV,Food
38,F,Football,6,7,Mobile,Travel
42,F,Cricket,66,7,TV,Food
55,F,Cricket,99,16,TV,Food
40,M,Cricket,76,0,Mobile,Food
36,F,Football,51,10,TV,Travel
57,F,Football,172,20,Mobile,Sports
48,F,Cricket,177,7,Laptop,Food
19,F,Cricket,96,18,Mobile,Gaming
39,F,Cricket,18,5,Laptop,Food
22,F,Football,145,7,TV,Sports
24,F,Cricket,66,9,TV,Gaming
35,F,Cricket,139,20,Laptop,Food
27,M,Football,95,14,TV,Travel
42,F,Football,123,14,Laptop,Sports
23,F,Cricket,47,20,TV,Gaming
57,M,Cricket,56,4,Mobile,Food
29,F,Football,15,17,Laptop,Travel
28,F,Football,32,19,TV,Travel
31,F,Football,65,3,Laptop,Travel
34,M,Football,88,12,TV,Travel
49,F,Cricket,91,1,Laptop,Food
20,F,Cricket,130,20,TV,Gaming
58,M,Cricket,142,3,Mobile,Food
36,M,Cricket,59,16,TV,Food
48,M,Football,23,16,Mobile,Travel
39,F,Cricket,141,13,TV,Food
42,F,Football,96,7,TV,Travel
51,M,Football,62,10,TV,Travel
51,F,Football,28,3,Laptop,Travel
56,M,Cricket,87,16,TV,Food
42,F,Football,156,3,Laptop,Sports
42,F,Football,118,7,Mobile,Sports
58,F,Football,166,6,Laptop,Sports
43,M,Football,128,14,Mobile,Sports
46,M,Cricket,96,4,Laptop,Food
36,M,Football,169,12,TV,Sports
50,M,Football,134,18,Mobile,Sports
31,M,Cricket,81,0,Mobile,Food
19,F,Cricket,14,15,Mobile,Gaming
47,F,Cricket,8,17,TV,Food
49,F,Cricket,79,4,Mobile,Food
23,F,Cricket,163,10,Mobile,Gaming
59,F,Football,46,10,Mobile,Travel
46,M,Football,149,15,Laptop,Sports
40,F,Football,74,16,Laptop,Travel
35,M,Cricket,143,3,Laptop,Food
23,F,Football,103,4,TV,Sports
50,M,Football,37,17,TV,Travel
46,F,Cricket,23,15,Mobile,Food
42,M,Football,86,16,Mobile,Travel
53,F,Football,44,19,Mobile,Travel
47,F,Football,78,16,Laptop,Travel
49,F,Cricket,122,9,TV,Food
58,F,Football,23,20,TV,Travel
54,M,Cricket,44,4,Mobile,Food
50,F,Cricket,119,19,TV,Food
24,M,Cricket,39,11,TV,Gaming
26,M,Cricket,135,4,TV,Sports
46,M,Cricket,156,15,Mobile,Food
31,M,Football,107,18,Laptop,Sports
47,M,Football,89,5,Laptop,Travel
60,F,Cricket,123,19,Laptop,Food
41,M,Football,59,0,Mobile,Travel
24,F,Football,159,19,TV,Gaming
36,F,Cricket,171,10,TV,Food
37,F,Cricket,34,8,Mobile,Food
31,M,Football,34,10,Mobile,Travel
52,F,Football,113,18,TV,Sports
57,F,Football,135,5,Laptop,Sports
47,F,Cricket,109,5,Mobile,Food
37,M,Cricket,97,4,TV,Food
44,F,Football,107,19,Mobile,Sports
39,F,Football,173,1,Laptop,Sports
48,F,Football,58,14,Mobile,Travel
41,M,Cricket,66,11,Laptop,Food
25,F,Football,121,8,Laptop,Sports
24,F,Football,125,8,Mobile,Sports
55,M,Football,112,16,Laptop,Sports
46,M,Football,28,11,Laptop,Travel
50,F,Cricket,93,15,TV,Food
41,M,Cricket,130,11,TV,Food
60,F,Football,124,6,Laptop,Sports
49,F,Cricket,52,13,Laptop,Food
18,F,Cricket,90,10,Mobile,Gaming
59,M,Cricket,167,8,Mobile,Food
34,M,Football,84,5,Mobile,Travel
18,F,Cricket,32,17,Laptop,Gaming
53,F,Football,21,18,TV,Travel
54,F,Football,115,0,Mobile,Sports
26,M,Football,155,14,Mobile,Sports
60,F,Cricket,166,11,Mobile,Food
32,M,Football,171,20,Mobile,Sports
56,F,Football,173,5,Mobile,Sports
41,M,Cricket,113,17,TV,Food
35,F,Cricket,118,18,TV,Food
30,F,Football,30,5,Laptop,Travel
29,M,Cricket,87,14,Laptop,Travel
38,F,Cricket,42,9,Mobile,Food
20,M,Cricket,105,7,Mobile,Sports
51,F,Football,22,1,Laptop,Travel
19,F,Football,171,14,Laptop,Gaming
35,F,Football,92,7,Mobile,Travel
19,F,Football,81,4,Mobile,Travel
37,F,Cricket,156,7,Laptop,Food
49,F,Football,16,1,TV,Travel
51,M,Cricket,172,10,Laptop,Food
36,M,Football,163,17,Mobile,Sports
59,F,Football,135,13,Laptop,Sports
29,F,Football,25,7,TV,Travel
35,M,Football,87,15,TV,Travel
30,F,Cricket,173,16,Mobile,Sports
18,F,Cricket,99,2,Laptop,Travel
57,M,Football,87,18,TV,Travel
37,M,Cricket,63,6,Mobile,Food
43,M,Cricket,140,7,Mobile,Food
20,F,Football,166,12,TV,Gaming
37,F,Football,46,9,TV,Travel
35,F,Cricket,111,14,Laptop,Food
25,M,Football,127,7,Laptop,Sports
59,F,Cricket,94,3,TV,Food
45,F,Cricket,99,14,Mobile,Food
34,F,Football,102,20,Laptop,Sports
45,M,Football,138,4,Laptop,Sports
37,F,Cricket,62,2,Mobile,Food
37,M,Football,57,19,TV,Travel
33,M,Cricket,110,6,Mobile,Food
18,M,Cricket,99,14,Mobile,Gaming
23,F,Cricket,22,15,Laptop,Gaming
40,F,Football,8,8,Mobile,Travel
18,M,Football,60,12,TV,Gaming
22,M,Football,119,20,TV,Gaming
46,F,Cricket,47,3,Laptop,Food
25,M,Cricket,81,15,Laptop,Travel
59,M,Cricket,83,5,TV,Food
57,F,Cricket,16,20,Mobile,Food
40,M,Cricket,28,3,TV,Food
28,F,Football,57,6,Laptop,Travel
60,F,Cricket,94,17,Laptop,Food
29,M,Football,10,6,Mobile,Travel
32,F,Cricket,99,6,Mobile,Food
31,M,Cricket,107,13,TV,Food
43,F,Football,77,1,Laptop,Travel
23,M,Football,163,11,Laptop,Gaming
43,M,Cricket,133,10,Laptop,Food
31,F,Cricket,93,20,TV,Food
22,M,Football,156,4,TV,Sports
33,M,Football,33,10,TV,Travel
46,F,Football,128,13,Mobile,Sports
47,M,Football,44,13,Mobile,Travel
21,M,Football,178,15,Mobile,Gaming
34,M,Cricket,31,2,Mobile,Food
34,M,Cricket,129,3,Mobile,Food
54,M,Football,57,11,Laptop,Travel
41,F,Football,23,6,Laptop,Travel
19,M,Football,82,2,Mobile,Travel
22,M,Football,35,3,TV,Travel
35,F,Football,72,16,TV,Travel
26,M,Football,136,11,TV,Sports
46,M,Football,133,14,Laptop,Sports
20,F,Football,26,1,Mobile,Travel
35,F,Football,49,1,TV,Travel
40,F,Football,131,19,Laptop,Sports
38,F,Football,56,4,TV,Travel
24,M,Cricket,7,13,TV,Gaming
43,M,Cricket,24,6,TV,Food
24,M,Cricket,108,16,Mobile,Gaming
37,F,Cricket,53,19,Laptop,Food
54,M,Cricket,146,7,Mobile,Food
42,F,Football,67,8,Mobile,Travel
58,M,Football,72,11,TV,Travel
20,M,Cricket,116,12,Mobile,Gaming
33,M,Football,144,19,Laptop,Sports
23,F,Football,61,20,TV,Gaming
57,F,Football,26,4,Mobile,Travel
60,M,Cricket,56,4,TV,Food
27,M,Cricket,81,11,Mobile,Travel
56,M,Cricket,124,2,Laptop,Food
28,M,Football,125,3,Laptop,Sports
53,F,Football,92,3,TV,Travel
46,M,Football,9,16,Mobile,Travel
29,M,Football,13,9,TV,Travel
19,F,Cricket,123,4,TV,Sports
19,M,Cricket,7,9,Laptop,Gaming
25,F,Cricket,169,15,TV,Sports
53,M,Cricket,171,3,Mobile,Food
52,F,Football,157,20,TV,Sports
47,F,Football,129,14,Laptop,Sports
56,M,Cricket,163,5,Laptop,Food
37,F,Cricket,45,20,TV,Food
44,F,Football,101,0,Laptop,Sports
27,M,Cricket,60,4,TV,Travel
36,M,Cricket,92,13,Mobile,Food
39,F,Football,31,18,TV,Travel
54,F,Football,109,16,Laptop,Sports
36,F,Football,180,4,Mobile,Sports
31,M,Football,97,5,Laptop,Travel
50,F,Cricket,139,12,TV,Food
33,M,Cricket,67,18,Mobile,Food
48,M,Football,51,12,Mobile,Travel
56,M,Cricket,142,20,Mobile,Food
36,M,Football,118,6,Mobile,Sports
42,F,Cricket,67,10,Laptop,Food
22,M,Football,34,16,Laptop,Gaming
24,F,Football,171,16,TV,Gaming
18,F,Football,110,18,Laptop,Gaming
51,M,Football,129,9,Laptop,Sports
60,M,Cricket,144,16,Mobile,Food
48,M,Cricket,87,6,Laptop,Food
40,M,Cricket,75,2,TV,Food
34,M,Cricket,39,13,Laptop,Food
21,F,Football,67,14,TV,Gaming
42,F,Football,53,17,Laptop,Travel
58,F,Football,168,8,Laptop,Sports
34,M,Cricket,65,14,Laptop,Food
34,M,Football,117,0,Mobile,Sports
56,F,Cricket,20,17,Laptop,Food
47,F,Cricket,36,20,Mobile,Food
21,M,Cricket,149,20,Mobile,Gaming
46,M,Cricket,38,2,TV,Food
24,M,Football,49,19,Laptop,Gaming
40,M,Football,110,19,Laptop,Sports
41,F,Football,55,14,Mobile,Travel
39,F,Football,50,3,TV,Travel
24,F,Cricket,29,9,Laptop,Gaming
45,M,Cricket,7,13,Mobile,Food
25,M,Cricket,43,14,Mobile,Travel
40,F,Football,67,5,Laptop,Travel
34,F,Cricket,41,1,TV,Food
38,M,Football,104,10,Laptop,Sports
25,M,Cricket,178,19,Mobile,Sports
19,F,Cricket,127,13,TV,Gaming
31,F,Football,144,20,Mobile,Sports
57,M,Football,113,9,TV,Sports
49,F,Cricket,59,4,Mobile,Food
32,M,Cricket,159,10,Mobile,Food
50,M,Football,26,17,Laptop,Travel
29,M,Cricket,53,4,Laptop,Travel
55,M,Cricket,172,15,Laptop,Food
60,F,Cricket,86,16,Laptop,Food
52,M,Football,71,9,Laptop,Travel
33,F,Cricket,34,18,Laptop,Food
22,M,Cricket,21,7,Laptop,Travel
38,F,Football,34,11,Laptop,Travel
41,M,Cricket,92,19,Mobile,Food
37,F,Football,40,5,TV,Travel
27,F,Cricket,156,3,Mobile,Sports
31,F,Football,119,5,Mobile,Sports
44,F,Cricket,96,15,Laptop,Food
34,F,Cricket,31,17,Mobile,Food
36,M,Football,131,2,Laptop,Sports
38,M,Cricket,31,15,TV,Food
58,F,Football,44,13,Mobile,Travel
59,M,Football,111,11,Mobile,Sports
26,M,Cricket,125,2,Mobile,Sports
39,F,Football,109,4,Laptop,Sports
22,F,Football,18,20,Mobile,Gaming
45,F,Cricket,101,10,Laptop,Food
23,M,Cricket,36,4,TV,Travel
39,M,Football,104,10,Laptop,Sports
50,F,Cricket,9,0,Mobile,Food
32,M,Football,40,8,Mobile,Travel
58,F,Cricket,136,14,TV,Food
55,M,Cricket,41,11,Laptop,Food
27,M,Cricket,59,14,TV,Travel
56,M,Cricket,27,18,Mobile,Food
19,F,Cricket,18,16,Laptop,Gaming
44,F,Cricket,175,8,TV,Food
38,F,Cricket,18,9,Mobile,Food
50,M,Football,140,10,TV,Sports
37,F,Cricket,130,19,Mobile,Food
29,F,Football,142,10,Mobile,Sports
43,F,Cricket,102,10,Laptop,Food
53,F,Cricket,144,7,Mobile,Food
50,M,Cricket,36,1,Mobile,Food
32,M,Cricket,73,7,Mobile,Food
35,F,Cricket,163,1,TV,Food
27,M,Cricket,103,9,Mobile,Sports
34,F,Football,166,15,TV,Sports
38,M,Football,97,2,Laptop,Travel
31,M,Football,132,1,Laptop,Sports
36,M,Cricket,54,5,Laptop,Food
21,M,Cricket,27,18,TV,Gaming
58,F,Cricket,108,15,Laptop,Food
31,F,Football,145,15,TV,Sports
21,F,Football,108,4,TV,Sports
54,F,Football,57,11,Mobile,Travel
34,F,Cricket,64,0,Mobile,Food
31,F,Football,177,14,Laptop,Sports
37,F,Football,16,15,Mobile,Travel
24,F,Cricket,80,8,Mobile,Travel
45,M,Football,22,16,Mobile,Travel
54,F,Football,108,11,Laptop,Sports
23,F,Cricket,84,11,Laptop,Gaming
46,F,Cricket,118,8,TV,Food
20,M,Cricket,144,5,Laptop,Sports
54,M,Football,39,10,Laptop,Travel
19,F,Cricket,173,6,Mobile,Sports
37,F,Football,58,3,Mobile,Travel
33,M,Football,114,15,Mobile,Sports
23,M,Cricket,136,10,Laptop,Gaming
38,M,Football,18,11,Mobile,Travel
58,M,Cricket,159,0,Mobile,Food
33,F,Cricket,143,17,TV,Food
50,M,Football,46,20,Mobile,Travel
46,M,Cricket,47,4,Laptop,Food
25,F,Football,101,13,Mobile,Sports
40,F,Cricket,33,4,Mobile,Food
47,M,Football,16,20,TV,Travel
42,M,Cricket,113,9,Laptop,Food
37,M,Cricket,46,19,Mobile,Food
50,M,Football,64,18,TV,Travel
29,M,Football,27,15,TV,Travel
29,M,Cricket,129,11,TV,Sports
40,M,Cricket,113,2,Laptop,Food
47,M,Football,143,9,Laptop,Sports
34,M,Football,47,14,Mobile,Travel
40,M,Cricket,175,6,Mobile,Food
46,M,Football,10,3,TV,Travel
18,F,Football,93,19,TV,Gaming
42,M,Football,128,13,Laptop,Sports
44,F,Football,104,12,Mobile,Sports
34,F,Cricket,54,3,Mobile,Food
18,F,Cricket,114,3,Mobile,Sports
54,M,Cricket,93,8,TV,Food
28,M,Football,158,2,Laptop,Sports
50,F,Cricket,81,19,Laptop,Food
31,F,Football,141,18,Laptop,Sports
44,M,Cricket,52,5,Mobile,Food
25,F,Football,72,1,Laptop,Travel
40,M,Football,100,19,Laptop,Travel
23,M,Football,150,14,Laptop,Gaming
41,F,Football,80,9,Laptop,Travel
55,M,Cricket,23,0,Laptop,Food
51,F,Cricket,10,15,TV,Food
43,F,Football,39,15,Mobile,Travel
41,M,Cricket,173,18,Laptop,Food
56,F,Football,95,19,Mobile,Travel
51,F,Cricket,88,12,Laptop,Food
34,F,Cricket,79,16,TV,Food
40,F,Football,48,11,Laptop,Travel
27,F,Cricket,143,8,TV,Sports
38,F,Football,83,0,Mobile,Travel
40,F,Football,66,19,TV,Travel
33,M,Cricket,173,4,Mobile,Food
42,F,Football,106,20,Mobile,Sports
40,F,Football,179,2,Mobile,Sports
33,F,Cricket,54,2,Mobile,Food
37,F,Football,123,12,Laptop,Sports
21,F,Cricket,19,3,Mobile,Travel
26,F,Cricket,56,6,TV,Travel
37,M,Football,123,14,TV,Sports
47,F,Football,107,8,Mobile,Sports
18,M,Cricket,73,0,TV,Travel
20,F,Cricket,28,18,Laptop,Gaming
44,M,Cricket,138,18,Mobile,Food
44,F,Cricket,120,20,TV,Food
41,F,Cricket,155,14,TV,Food
34,M,Football,118,10,TV,Sports
18,F,Football,78,3,Mobile,Travel
43,M,Football,8,16,Mobile,Travel
18,M,Football,104,8,TV,Sports
19,F,Cricket,161,16,TV,Gaming
24,F,Cricket,97,13,TV,Gaming
38,M,Cricket,26,3,Mobile,Food
32,M,Cricket,113,2,Laptop,Food
30,F,Cricket,176,6,Laptop,Sports
58,M,Football,160,3,Mobile,Sports
49,M,Football,69,20,Laptop,Travel
50,M,Football,129,8,Mobile,Sports
23,F,Cricket,105,15,TV,Gaming
38,M,Cricket,99,1,Laptop,Food
31,M,Cricket,151,5,Mobile,Food
29,F,Football,30,16,Mobile,Travel
31,F,Cricket,72,15,Laptop,Food
52,M,Cricket,73,16,Laptop,Food
58,M,Football,95,15,Mobile,Travel
35,F,Football,69,8,TV,Travel
25,M,Cricket,39,1,Laptop,Travel
55,M,Football,93,9,Mobile,Travel
42,M,Cricket,112,13,Laptop,Food
28,M,Cricket,117,11,Mobile,Sports
58,F,Football,80,1,TV,Travel
37,M,Cricket,124,4,TV,Food
57,M,Cricket,125,20,TV,Food
23,F,Cricket,30,7,Laptop,Travel
52,F,Cricket,124,6,TV,Food
40,F,Football,60,0,TV,Travel
35,F,Football,131,4,TV,Sports
35,M,Football,46,15,TV,Travel
50,F,Football,82,4,Laptop,Travel
42,M,Cricket,10,19,TV,Food
55,M,Cricket,172,2,Laptop,Food
31,M,Football,180,17,TV,Sports
49,F,Cricket,11,17,Laptop,Food
56,M,Football,132,8,Laptop,Sports
40,M,Cricket,119,14,Mobile,Food
34,F,Football,43,0,Mobile,Travel
35,F,Football,52,4,Mobile,Travel
47,M,Football,81,11,Laptop,Travel
40,F,Football,68,9,Mobile,Travel
35,F,Cricket,157,9,Mobile,Food
46,F,Football,62,3,Mobile,Travel
19,F,Cricket,170,6,TV,Sports
47,F,Football,169,0,TV,Sports
41,F,Football,87,0,Mobile,Travel
54,M,Cricket,46,20,TV,Food
39,M,Football,164,17,TV,Sports
35,M,Football,78,4,Laptop,Travel
38,F,Cricket,169,19,Mobile,Food
45,M,Cricket,109,0,TV,Food
57,M,Football,116,14,Mobile,Sports
26,F,Football,105,19,Mobile,Sports
58,F,Football,86,10,TV,Travel
27,F,Cricket,170,11,TV,Sports
57,M,Football,145,14,Mobile,Sports
60,M,Football,112,11,Mobile,Sports
18,M,Cricket,176,7,Mobile,Sports
24,M,Cricket,105,19,TV,Gaming
37,F,Football,86,8,Laptop,Travel
20,F,Cricket,135,7,Mobile,Sports
49,F,Football,44,14,Mobile,Travel
33,M,Football,46,18,TV,Travel
57,M,Football,13,13,TV,Travel
50,F,Cricket,15,8,Laptop,Food
18,F,Cricket,112,9,Mobile,Gaming
21,M,Cricket,130,4,Laptop,Sports
24,F,Football,59,15,Mobile,Gaming
40,M,Football,80,17,Mobile,Travel
37,M,Cricket,93,7,Laptop,Food
45,F,Football,13,7,TV,Travel
31,F,Cricket,12,3,Laptop,Food
48,M,Football,158,5,Mobile,Sports
20,F,Cricket,173,3,Laptop,Sports
24,M,Football,119,14,Laptop,Gaming
28,F,Football,114,7,Laptop,Sports
45,M,Cricket,126,2,Laptop,Food
41,M,Football,166,17,TV,Sports
35,F,Football,45,13,Laptop,Travel
36,M,Cricket,66,14,Mobile,Food
44,F,Cricket,93,8,Laptop,Food
34,F,Football,105,15,Mobile,Sports
31,F,Football,17,11,Mobile,Travel
43,F,Cricket,166,19,TV,Food
39,M,Football,14,2,Mobile,Travel
44,F,Football,137,11,Laptop,Sports
43,F,Football,178,13,Laptop,Sports
32,M,Football,27,10,Laptop,Travel
48,F,Football,163,6,Mobile,Sports
32,M,Cricket,139,7,Laptop,Food
30,M,Football,105,6,TV,Sports
26,M,Football,93,12,Laptop,Travel
26,M,Cricket,61,2,TV,Travel
49,F,Cricket,87,9,Mobile,Food
50,F,Football,57,12,Mobile,Travel
18,F,Football,126,5,TV,Sports
27,F,Football,67,3,TV,Travel
24,M,Football,21,7,Laptop,Travel
26,F,Football,128,4,Mobile,Sports
37,M,Football,66,16,Laptop,Travel
25,M,Football,36,8,Mobile,Travel
52,M,Football,63,13,Mobile,Travel
48,M,Cricket,178,9,Mobile,Food
59,M,Cricket,66,8,Laptop,Food
57,F,Football,119,19,Laptop,Sports
30,F,Cricket,29,18,Laptop,Travel
47,M,Football,174,1,Mobile,Sports
23,F,Football,97,12,TV,Gaming
28,M,Football,36,15,Mobile,Travel
49,F,Football,162,15,Laptop,Sports
28,F,Cricket,9,5,TV,Travel
40,M,Football,29,8,Mobile,Travel
46,F,Cricket,160,4,TV,Food
27,F,Football,90,9,Laptop,Travel
23,F,Cricket,7,10,TV,Gaming
44,M,Football,55,14,TV,Travel
44,M,Cricket,134,5,Laptop,Food
58,M,Football,40,11,Mobile,Travel
58,F,Cricket,40,16,TV,Food
55,M,Football,97,17,Laptop,Travel
53,M,Cricket,153,4,Mobile,Food
21,M,Football,129,5,TV,Sports
41,M,Cricket,110,15,Laptop,Food
43,F,Football,124,5,TV,Sports
19,M,Cricket,88,12,Mobile,Gaming
45,M,Cricket,83,2,Laptop,Food
19,M,Cricket,94,3,Laptop,Travel
55,F,Cricket,22,13,Laptop,Food
38,F,Football,52,19,Mobile,Travel
37,M,Cricket,84,8,Laptop,Food
40,M,Football,26,20,Mobile,Travel
27,F,Football,75,15,Mobile,Travel
23,F,Football,58,1,Laptop,Travel
47,M,Cricket,156,20,Mobile,Food
24,F,Cricket,164,4,TV,Sports
41,M,Cricket,179,8,Laptop,Food
53,F,Football,22,1,TV,Travel
39,F,Football,12,14,Mobile,Travel
23,M,Cricket,74,18,Laptop,Gaming
47,M,Cricket,35,10,TV,Food
60,F,Football,13,11,Laptop,Travel
24,F,Cricket,132,20,TV,Gaming
53,M,Cricket,159,16,Mobile,Food
32,F,Football,159,2,Mobile,Sports
37,M,Cricket,76,16,Mobile,Food
33,M,Football,66,10,Mobile,Travel
50,F,Football,168,19,Laptop,Sports
46,F,Football,176,5,TV,Sports
58,M,Football,84,17,TV,Travel
55,M,Cricket,119,16,Mobile,Food
21,F,Cricket,84,3,Mobile,Travel
22,F,Football,70,0,TV,Travel
60,M,Cricket,6,13,Laptop,Food
21,F,Cricket,145,19,Mobile,Gaming
30,M,Football,165,4,Laptop,Sports
34,M,Cricket,153,4,TV,Food
57,M,Cricket,159,18,TV,Food
23,F,Football,159,2,TV,Sports
41,M,Cricket,96,6,Mobile,Food
27,F,Cricket,45,8,Laptop,Travel
49,M,Cricket,151,11,TV,Food
58,M,Cricket,117,20,Mobile,Food
43,M,Football,7,9,TV,Travel
28,M,Football,88,4,Laptop,Travel
44,F,Football,180,17,Laptop,Sports
26,F,Football,144,4,Mobile,Sports
47,F,Cricket,53,19,Laptop,Food
18,F,Cricket,76,0,Laptop,Travel
28,M,Cricket,40,4,Laptop,Travel
49,M,Cricket,47,13,Laptop,Food
33,F,Cricket,110,19,Mobile,Food
28,M,Cricket,85,9,Mobile,Travel
60,F,Cricket,67,20,Mobile,Food
26,M,Cricket,96,0,TV,Travel
30,F,Cricket,105,12,Laptop,Sports
34,F,Football,76,3,TV,Travel
34,M,Cricket,91,8,TV,Food
39,F,Cricket,156,16,TV,Food
36,F,Football,45,18,TV,Travel
44,M,Cricket,23,9,TV,Food
60,M,Football,160,15,TV,Sports
52,M,Cricket,163,16,Laptop,Food
30,F,Cricket,171,10,TV,Sports
55,M,Cricket,124,12,Laptop,Food
45,M,Football,77,9,Laptop,Travel
45,F,Cricket,103,18,Laptop,Food
40,M,Football,119,16,Laptop,Sports
36,F,Cricket,46,15,Laptop,Food
34,F,Football,23,9,Mobile,Travel
49,F,Cricket,133,15,Mobile,Food
24,M,Cricket,148,4,Mobile,Sports
35,M,Football,168,7,Mobile,Sports
37,F,Cricket,46,18,Mobile,Food
31,M,Football,62,16,Mobile,Travel
56,M,Football,151,1,TV,Sports
46,F,Football,75,0,TV,Travel
21,M,Cricket,12,5,Laptop,Travel
37,M,Football,130,1,Laptop,Sports
39,F,Football,93,9,Laptop,Travel
26,F,Football,62,3,TV,Travel
57,M,Football,128,12,Mobile,Sports
45,M,Cricket,83,18,Mobile,Food
39,M,Football,119,2,TV,Sports
46,F,Cricket,133,6,Mobile,Food
18,M,Football,173,10,Mobile,Gaming
50,F,Football,24,16,TV,Travel
44,M,Cricket,177,19,Mobile,Food
20,M,Cricket,135,1,Mobile,Sports
22,F,Football,37,6,Mobile,Travel
37,F,Football,90,8,Mobile,Travel
52,F,Cricket,162,1,TV,Food
52,F,Cricket,70,11,TV,Food
52,M,Cricket,127,18,Laptop,Food
